mapping_source_table,table_name,etl_prefix,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Seasonale,RxNorm/751902,19128260,{84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Seasonale 91 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Metformin,RxNorm/316256,1503328,metformin 500 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Clarinex,RxNorm/575830,19120966,desloratadine 5 MG [Clarinex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lovastatin,RxNorm/197903,19019115,lovastatin 10 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,rabeprazole,RxNorm/854862,40163284,rabeprazole sodium 20 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Glucosamine,RxNorm/336889,1360381,glucosamine 1000 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zocor,RxNorm/565109,19116988,simvastatin 40 MG [Zocor]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Epzicom,RxNorm/602395,19122308,abacavir 600 MG / lamivudine 300 MG Oral Tablet [Epzicom]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Travatan,RxNorm/285032,19071741,travoprost 0.04 MG/ML Ophthalmic Solution [Travatan]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,erlotinib,RxNorm/603206,19122519,erlotinib 150 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Aspirin EC,RxNorm/315431,1113309,aspirin 81 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Necon 1/35 (28),RxNorm/751879,19128246,{21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Levothyroxine,RxNorm/905461,40174904,levothyroxine sodium 0.088 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Junel 1.5/30 (21),RxNorm/1359030,42902218,{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Junel 1.5/30 21 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Prilosec,RxNorm/541245,19045787,omeprazole 20 MG [Prilosec]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,difluprednate,RxNorm/804544,19131676,difluprednate 0.5 MG/ML Ophthalmic Suspension
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zolmitriptan,RxNorm/317540,19082572,zolmitriptan 5 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Prilosec OTC,RxNorm/541245,19045787,omeprazole 20 MG [Prilosec]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Sucralfate,RxNorm/317509,19082547,sucralfate 1000 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Trisodium Citrate 0.4% Replacement Soln,RxNorm/253204,19065826,trisodium citrate
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Kayexalate,RxNorm/546627,19078129,sodium polystyrene sulfonate 15000 MG Powder for Oral Suspension [Kayexalate]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Detrol LA,RxNorm/855190,40163795,tolterodine tartrate 4 MG [Detrol]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lorazepam,RxNorm/197900,19019112,lorazepam 0.5 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,rasagiline,RxNorm/636664,715734,rasagiline 0.5 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,PreserVision AREDS,RxNorm/891814,40169433,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Oral Tablet [PreserVision]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,axitinib,RxNorm/1243012,42708084,axitinib 5 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Levofloxacin,RxNorm/545117,1742333,levofloxacin 15 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Mometasone,RxNorm/446535,19110911,mometasone 0.001 MG/MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Omnaris (ciclesonide),RxNorm/1797842,36250074,ciclesonide Metered Dose Nasal Spray [Omnaris]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Dasatinib,RxNorm/643107,19124392,dasatinib 50 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ketotifen Fumarate (Bulk),RxNorm/6146,986117,ketotifen
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Acetic Acid Glacial 0.04%,RxNorm/168,929549,acetic acid
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Sildenafil,RxNorm/577033,19121182,sildenafil 20 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,UroxaTRAL,RxNorm/861133,40164026,alfuzosin hydrochloride 10 MG [UroXatral]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Claritin-D 12 Hour  5-120,RxNorm/1242405,42705763,loratadine 5 MG / pseudoephedrine sulfate 120 MG [Claritin-D]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Meloxicam,RxNorm/332451,1150373,meloxicam 15 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lotrel,RxNorm/898348,40171551,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule [Lotrel]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,formoterol fumarate,RxNorm/1246319,42708518,formoterol fumarate 0.01 MG/ML Inhalation Solution
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zirgan,RxNorm/864650,40166672,ganciclovir 0.0015 MG/MG Ophthalmic Gel [Zirgan]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Levobunolol,RxNorm/1150831,40242770,levobunolol hydrochloride 2.5 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Esomeprazole Magnesium,RxNorm/606731,19123106,esomeprazole 40 MG Delayed Release Oral Capsule [Nexium]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Somatropin,RxNorm/316723,1584986,somatropin 5 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,lamotrigine,RxNorm/282401,19069199,lamotrigine 25 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Humalog Mix 75-25 KwikPen,RxNorm/1652642,46233972,insulin lispro 100 UNT/ML Pen Injector [Humalog]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Restasis,RxNorm/576100,19121060,cyclosporine 0.5 MG/ML [Restasis]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Bumetanide,RxNorm/315501,19080991,bumetanide 1 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Loteprednol Etabonate,RxNorm/1099498,40238167,loteprednol etabonate 0.005 MG/MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,mometasone,RxNorm/484333,19112696,mometasone 0.5 MG/ML Nasal Spray
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,imatinib,RxNorm/403878,19102501,imatinib 100 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Elmiron,RxNorm/571599,19024159,pentosan polysulfate 100 MG [Elmiron]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Brimonidine,RxNorm/861199,40164137,brimonidine tartrate 2 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zantac Maximum Strength,RxNorm/827188,19023072,ranitidine 150 MG [Zantac]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,estradiol,RxNorm/1359938,42902825,estradiol 0.00208 MG/HR Transdermal System
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,esomeprazole magnesium,RxNorm/606731,19123106,esomeprazole 40 MG Delayed Release Oral Capsule [Nexium]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,arginine (L-arginine),RxNorm/636337,19006474,arginine 1000 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,thyroid extract SR,RxNorm/331518,1501576,thyroid (USP) 8 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Nimodipine,RxNorm/7426,1319133,nimodipine
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,hydromorphone,RxNorm/385569,40051245,hydromorphone Oral Capsule
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Cyclobenzaprine,RxNorm/828347,778764,cyclobenzaprine hydrochloride 10 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lactobacillus Acidophilus-Pectin,RxNorm/6205,987153,Lactobacillus acidophilus
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Polyethylene Glycol 400 (Bulk),RxNorm/8514,948490,polyethylene glycol 400
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Omeprazole,RxNorm/7646,923645,omeprazole
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Erythromycin opthalmic,RxNorm/372069,40041241,erythromycin Ophthalmic Solution
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,fidaxomicin 200mg TAB,RxNorm/1111106,40239987,fidaxomicin 200 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Folbic,RxNorm/644793,40134816,folic acid / vitamin B12 / vitamin B6 Oral Tablet [Folbic]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Bupivacaine 0.2%,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,mupirocin,RxNorm/311878,951537,mupirocin 0.02 MG/MG Nasal Ointment
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ondansetron HCl,RxNorm/312086,19079171,ondansetron 8 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Tenecteplase,RxNorm/259280,19098548,tenecteplase
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Vagifem,RxNorm/284412,1548508,estradiol 0.025 MG Vaginal Insert [Vagifem]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Dulera (mometasone-formoterol),RxNorm/1246312,42706351,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT [Dulera]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ketorolac TroMETHamine,RxNorm/860102,40164854,ketorolac tromethamine 4 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Dextrose 5%,RxNorm/1363053,43012282,polydextrose
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ayr Saline Gel,RxNorm/405818,40080091,sodium chloride Nasal Spray [Ayr Saline Nasal]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Metoprolol Tartrate,RxNorm/866411,40167199,metoprolol tartrate 100 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lotronex,RxNorm/261362,948557,alosetron 1 MG Oral Tablet [Lotronex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,bicalutamide,RxNorm/199123,1344403,bicalutamide 50 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Arava,RxNorm/213377,1101922,leflunomide 10 MG Oral Tablet [Arava]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,rasagiline (Azilect),RxNorm/637183,19089084,rasagiline 1 MG [Azilect]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Naltrexone,RxNorm/7243,1714319,naltrexone
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Sodium Citrate 4%,RxNorm/9853,19136048,sodium
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Jolessa,RxNorm/762663,19129391,{84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Jolessa 91 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,alfuzosin,RxNorm/861131,40164023,alfuzosin hydrochloride 10 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Phillips Milk of Magnesia,RxNorm/668663,19077474,magnesium hydroxide 311 MG [Phillips Milk of Magnesia]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Temozolomide,RxNorm/37776,1341149,temozolomide
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Bupivacaine 0.25%,RxNorm/384837,19100860,levobupivacaine 0.25 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,menthol,RxNorm/420222,19105356,menthol 0.05 MG/MG Medicated Patch
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Bromday,RxNorm/1020508,40228201,bromfenac 0.9 MG/ML [Bromday]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Oxycodone,RxNorm/1049615,40232735,oxycodone hydrochloride 20 MG/ML Oral Solution
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Revatio (sildenafil citrate),RxNorm/581645,1316304,sildenafil 20 MG Oral Tablet [Revatio]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Vicodin ,RxNorm/1310268,42898296,acetaminophen 300 MG / hydrocodone bitartrate 10 MG [Vicodin]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Alfuzosin,RxNorm/861131,40164023,alfuzosin hydrochloride 10 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Tegretol XR,RxNorm/565987,19045159,carbamazepine 200 MG [Tegretol]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Proglycem,RxNorm/568386,19043120,diazoxide 50 MG/ML [Proglycem]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Multaq (dronedarone),RxNorm/854859,40163618,dronedarone 400 MG Oral Tablet [Multaq]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Orap,RxNorm/574695,19022329,pimozide 1 MG [Orap]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Letairis 5mg,RxNorm/722123,19013178,ambrisentan 5 MG [Letairis]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Xeloda,RxNorm/573203,19120286,capecitabine 500 MG [Xeloda]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Cosopt,RxNorm/1923433,1594712,dorzolamide 20 MG/ML / timolol 5 MG/ML Ophthalmic Solution [Cosopt]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Letairis (Ambrisentan),RxNorm/722124,1337104,ambrisentan 5 MG Oral Tablet [Letairis]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Peridex,RxNorm/834135,1790985,chlorhexidine gluconate 1.2 MG/ML Mouthwash [Peridex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Xopenex,RxNorm/574380,19120631,levalbuterol 0.21 MG/ML [Xopenex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Patanol,RxNorm/1111341,40240036,olopatadine 1 MG/ML Ophthalmic Solution [Patanol]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,abiraterone (Zytiga),RxNorm/1100077,40239062,abiraterone acetate 250 MG [Zytiga]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Mupirocin Nasal Ointment 2%,RxNorm/372971,40062277,mupirocin Nasal Ointment
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Niacin Flush Free,RxNorm/247747,1517919,niacin 500 MG Oral Capsule
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Prelone,RxNorm/755703,19128781,prednisolone 5 MG/ML Oral Solution [Prelone]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ampyra,RxNorm/897023,40170684,dalfampridine 10 MG [Ampyra]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Acidophilus,RxNorm/6205,987153,Lactobacillus acidophilus
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Sodium Chloride ,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zovia 1/35E (28),RxNorm/748859,19127907,{21 (ethinyl estradiol 0.035 MG / ethynodiol diacetate 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Zovia 1/35E 28 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Tyvaso 1.74mg/2.9 ml,RxNorm/857797,40165308,treprostinil 0.6 MG/ML [Tyvaso]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,norethindrone acetate,RxNorm/1000404,40224821,norethindrone acetate 5 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Aromasin,RxNorm/368218,40054618,exemestane Oral Tablet [Aromasin]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Acetic Acid,RxNorm/168,929549,acetic acid
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,tetrabenazine (Xenazine) 25mg tab,RxNorm/805462,19131890,tetrabenazine 25 MG Oral Tablet [Xenazine]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Aspercreme ,RxNorm/1101827,40239393,trolamine salicylate 100 MG/ML Topical Cream [Aspercreme]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Everolimus,RxNorm/845515,19135083,everolimus 5 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Guaifenesin DM table,RxNorm/349369,19096732,guaifenesin 1200 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Rozerem,RxNorm/603160,19122505,ramelteon 8 MG [Rozerem]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,PreserVision,RxNorm/891814,40169433,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Oral Tablet [PreserVision]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Savella,RxNorm/833139,19080251,milnacipran hydrochloride 100 MG Oral Tablet [Savella]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,fluoxymesterone,RxNorm/315955,1555927,fluoxymesterone 10 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Taclonex,RxNorm/833472,908984,betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment [Taclonex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Liothyronine,RxNorm/10814,1505346,liothyronine
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Chlorpromazine,RxNorm/992700,40179625,chlorpromazine 50 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,coenzyme Q10  200mg,RxNorm/331748,1351161,ubidecarenone 200 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Pimecrolimus,RxNorm/562805,40119606,pimecrolimus Topical Cream
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Quinacrine (Bulk),RxNorm/330176,19084558,quinacrine 100 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Rhinocort Aqua,RxNorm/205481,19029347,budesonide 0.032 MG/ACTUAT Nasal Spray [Rhinocort]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Junel FE 1.5/30 (28),RxNorm/1359025,42902213,{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 1.5/30 28 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Humalog Mix 75-25,RxNorm/1652645,46233975,insulin lispro Cartridge [Humalog]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Granulex,RxNorm/1545801,45774939,castor oil 788 MG/ML / Peruvian balsam 87 MG/ML / trypsin 0.12 MG/ML Topical Spray [Granulex]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Latuda (Lurasidone),RxNorm/1040034,40231372,lurasidone hydrochloride 40 MG [Latuda]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,sodium citrate,RxNorm/56466,977968,sodium citrate
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,leflunomide,RxNorm/316133,1101925,leflunomide 10 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,oxyCODONE,RxNorm/1049615,40232735,oxycodone hydrochloride 20 MG/ML Oral Solution
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lunesta (eszopiclone),RxNorm/540411,19113344,eszopiclone 3 MG Oral Tablet [Lunesta]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Cortisone,RxNorm/2878,1507705,cortisone
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lamictal,RxNorm/564585,19038963,lamotrigine 200 MG [Lamictal]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,magnesium oxide-Mg AA chelate,RxNorm/602857,19122456,magnesium amino acid chelate 133 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Lodosyn,RxNorm/261330,19068367,carbidopa 25 MG Oral Tablet [Lodosyn]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zemplar,RxNorm/606852,19123124,paricalcitol 0.001 MG [Zemplar]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Dilaudid,RxNorm/1724273,35603598,hydromorphone Injection [Dilaudid]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,NAC,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Hydroxyzine HCl,RxNorm/330705,19085963,hydroxyzine 25 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Vesicare,RxNorm/539813,19069987,solifenacin succinate 10 MG [Vesicare]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Multaq,RxNorm/854859,40163618,dronedarone 400 MG Oral Tablet [Multaq]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Adcirca,RxNorm/849864,19048492,tadalafil 20 MG [Adcirca]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Prednisolone (prelone),RxNorm/755703,19128781,prednisolone 5 MG/ML Oral Solution [Prelone]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Junel 1/20 (21),RxNorm/1358780,42902180,{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Junel 1/20 21 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Humalog KwikPen,RxNorm/1652642,46233972,insulin lispro 100 UNT/ML Pen Injector [Humalog]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zomig 2.5mg ODT tabs,RxNorm/153353,1116072,zolmitriptan 2.5 MG Oral Tablet [Zomig]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,dexlansoprazole (Dexilant),RxNorm/902622,40174234,dexlansoprazole 30 MG [Dexilant]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ex-Lax Maximum Strength,RxNorm/213073,19047488,"sennosides, USP 25 MG Oral Tablet [Ex-Lax Maximum Relief Formula]"
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Vytorin 10-80,RxNorm/1245445,42706212,ezetimibe 10 MG / simvastatin 80 MG [Vytorin]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,"Preservision (lutein, vit c, vit e, zinc, copper)",RxNorm/891818,40169467,ascorbic acid 226 MG / cuprous oxide 0.8 MG / dl-alpha tocopheryl acetate 200 UNT / lutein 5 MG / zinc oxide 34.8 MG [PreserVision with Lutein]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ascorbic Acid,RxNorm/315406,19080924,ascorbic acid 500 MG/ML
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Dexilant,RxNorm/902624,40174233,dexlansoprazole 30 MG Delayed Release Oral Capsule [Dexilant]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Tyvaso,RxNorm/857799,40165307,treprostinil 0.6 MG/ML Inhalation Solution [Tyvaso]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zestril,RxNorm/104378,19003852,lisinopril 20 MG Oral Tablet [Zestril]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,exemestane,RxNorm/310261,19077218,exemestane 25 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,sorafenib,RxNorm/597747,1363389,sorafenib 200 MG Oral Tablet
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Calcium Lactate,RxNorm/437128,40018081,calcium gluconate / calcium lactate Oral Solution
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Azor,RxNorm/744626,19020162,amlodipine 10 MG / olmesartan medoxomil 40 MG [Azor]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Miralax,RxNorm/1870385,1594549,polyethylene glycol 3350 Powder for Oral Solution [Miralax]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,acetaminophen,RxNorm/570462,19119236,acetaminophen 500 MG [Meda Cap]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Vyvanse,RxNorm/854851,40163648,lisdexamfetamine dimesylate 50 MG [Vyvanse]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,ezogabine,RxNorm/1113006,40240008,ezogabine 50 MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Muro 128,RxNorm/750147,40143666,sodium chloride Ophthalmic Ointment [Muro 128]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Pilopine HS,RxNorm/1000642,40224315,pilocarpine hydrochloride 0.04 MG/MG Ophthalmic Gel [Pilopine]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Zomig 2.5mg -ZMT tabs,RxNorm/565245,19023496,zolmitriptan 2.5 MG [Zomig]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Forteo,RxNorm/1435119,43560309,teriparatide 0.02 MG/ACTUAT Pen Injector [Forteo]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Loestrin 1.5/30 (21),RxNorm/1359031,42902219,{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Loestrin 1.5/30 21 Day]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Halobetasol Propionate,RxNorm/884691,40168956,halobetasol propionate 0.0005 MG/MG
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Pulmicort Flexhaler,RxNorm/1359571,42902458,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Trilipix,RxNorm/828375,19044092,fenofibric acid 135 MG [Trilipix]
gcpt_drug_ndc,prescriptions,MIMIC_IV_Drug/,Ribavirin *NF*,RxNorm/9344,1762711,ribavirin
