mapping_source_table,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_drug_ndc,Fentanyl Citrate 2500mcg/50mL Vial,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Bumetanide 1 mg,RxNorm/315501,19080991,bumetanide 1 MG
gcpt_drug_ndc,Pilocarpine 1% 15mL;Ophthalmic Solution,RxNorm/373454,40076463,pilocarpine Ophthalmic Solution
gcpt_drug_ndc,Loteprednol Etabonate 0.5%,RxNorm/1099498,40238167,loteprednol etabonate 0.005 MG/MG
gcpt_drug_ndc,Isotretinoin Isotretinoin,RxNorm/6064,984232,isotretinoin
gcpt_drug_ndc,Folic Acid 1MG/0.2ML SYR,RxNorm/4511,19111620,folic acid
gcpt_drug_ndc,Furosemide ,RxNorm/4603,956874,furosemide
gcpt_drug_ndc,VITAMIN K*NEO ,RxNorm/11258,19010128,vitamin K
gcpt_drug_ndc,METOPROLOL ,RxNorm/6918,1307046,metoprolol
gcpt_drug_ndc,LABETALOL ,RxNorm/6185,1386957,labetalol
gcpt_drug_ndc,Vancomycin Enema 200mg/100ml ns,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Amiodarone HCl 150mg/3mL Vial,RxNorm/833531,1309994,amiodarone hydrochloride 50 MG/ML
gcpt_drug_ndc,ACETAMINOPHEN ,RxNorm/161,1125315,acetaminophen
gcpt_drug_ndc,Galantamine 16 mg ,RxNorm/4637,757627,galantamine
gcpt_drug_ndc,Sodium Chloride (Hypertonic) 5%,RxNorm/1807545,40221362,sodium chloride Injection
gcpt_drug_ndc,Potassium Chloride Replacement (Oncology) 20mEq tablet,RxNorm/198116,19049106,potassium chloride 20 MEQ Extended Release Oral Tablet
gcpt_drug_ndc,Dexamethasone ,RxNorm/3264,1518254,dexamethasone
gcpt_drug_ndc,Baclofen 10mg tablet,RxNorm/197391,715235,baclofen 10 MG Oral Tablet
gcpt_drug_ndc,Rasagiline 1 mg Tab,RxNorm/608328,19123237,rasagiline 1 MG Oral Tablet
gcpt_drug_ndc,Erythromycin 333 mg,RxNorm/315876,1747210,erythromycin 333 MG
gcpt_drug_ndc,Coenzyme Q10 tablet,RxNorm/371623,40059434,ubidecarenone Oral Tablet
gcpt_drug_ndc,imatinib 100 mg Tab,RxNorm/403878,19102501,imatinib 100 MG Oral Tablet
gcpt_drug_ndc,Erythromycin Topical Solution 2%,RxNorm/318202,19082703,erythromycin 20 MG/ML Topical Solution
gcpt_drug_ndc,Azelastine HCl 137 mcg/ spray,RxNorm/860795,40164091,azelastine hydrochloride 0.137 MG/ACTUAT
gcpt_drug_ndc,Brimonidine 0.2 % Eye Drops,RxNorm/861199,40164137,brimonidine tartrate 2 MG/ML
gcpt_drug_ndc,Cefazolin 10g Bulk vial,RxNorm/2180,1771162,cefazolin
gcpt_drug_ndc,Peppermint Oil 1,RxNorm/33094,19086712,peppermint oil
gcpt_drug_ndc,Felodipine TAB,RxNorm/4316,1353776,felodipine
gcpt_drug_ndc,Nizatidine 150mg,RxNorm/316382,950734,nizatidine 150 MG
gcpt_drug_ndc,Nimodipine 1 Syringe,RxNorm/7426,1319133,nimodipine
gcpt_drug_ndc,DIAZOXIDE  30 ML ,RxNorm/3327,1523280,diazoxide
gcpt_drug_ndc,Cyclobenzaprine 10 mg,RxNorm/828347,778764,cyclobenzaprine hydrochloride 10 MG
gcpt_drug_ndc,Lactobacillus Acidophilus-Pectin OTC,RxNorm/6205,987153,Lactobacillus acidophilus
gcpt_drug_ndc,Polyethylene Glycol 400 (Bulk) 0.25%,RxNorm/8514,948490,polyethylene glycol 400
gcpt_drug_ndc,Beclomethasone Dipropionate 80 mcg/Actuation Aerosol Inhaler,RxNorm/966539,40173735,beclomethasone dipropionate 0.08 MG/ACTUAT
gcpt_drug_ndc,Morphine Sulfate ,RxNorm/7052,1110410,morphine
gcpt_drug_ndc,Aripiprazole 5mg Tablet,RxNorm/402131,19102213,aripiprazole 5 MG Oral Tablet
gcpt_drug_ndc,MAGNESIUM SULFATE ,RxNorm/6585,19093848,magnesium sulfate
gcpt_drug_ndc,theophylline ER 300 mg 24 hr Cap,RxNorm/316799,1237217,theophylline 300 MG
gcpt_drug_ndc,Prednisolone 10 mg,RxNorm/452820,19112502,prednisolone 10 MG
gcpt_drug_ndc,Omeprazole CAP,RxNorm/7646,923645,omeprazole
gcpt_drug_ndc,baclofen 3000mcg/ml,RxNorm/1292,715233,baclofen
gcpt_drug_ndc,dexamethasone 0.1%,RxNorm/3264,1518254,dexamethasone
gcpt_drug_ndc,Aripiprazole 5 mg,RxNorm/402368,19102252,aripiprazole 5 MG
gcpt_drug_ndc,Nitroglycerin ,RxNorm/4917,1361711,nitroglycerin
gcpt_drug_ndc,Baclofen 4000 mcg/mL Intrathecal,RxNorm/1292,715233,baclofen
gcpt_drug_ndc,Hyaluronidase 150 UNITS,RxNorm/5464,19073699,hyaluronidase
gcpt_drug_ndc,fidaxomicin 200mg TAB 200 mg Tab,RxNorm/1111106,40239987,fidaxomicin 200 MG Oral Tablet
gcpt_drug_ndc,Mannitol 20% 500ML PREMIX,RxNorm/316226,994123,mannitol 200 MG/ML
gcpt_drug_ndc,NITROGLYCERIN ,RxNorm/4917,1361711,nitroglycerin
gcpt_drug_ndc,Bupivacaine 0.2% 250 mL CADD Med Cassette,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,"Lidocaine 1%/Epi  1::100,000 ",RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,mupirocin 2 % Ointment,RxNorm/311878,951537,mupirocin 0.02 MG/MG Nasal Ointment
gcpt_drug_ndc,Ipratropium Bromide HFA ,RxNorm/7213,1112921,ipratropium
gcpt_drug_ndc,Albuterol Inhalation Soln 0.5% ,RxNorm/2108226,1356108,albuterol Inhalation Solution
gcpt_drug_ndc,Budesonide (Pulmicort) 0.5mg respules,RxNorm/19831,939259,budesonide
gcpt_drug_ndc,Ondansetron HCl 8 mg Tab,RxNorm/312086,19079171,ondansetron 8 MG Oral Tablet
gcpt_drug_ndc,Ketorolac TroMETHamine 0.4%,RxNorm/860102,40164854,ketorolac tromethamine 4 MG/ML
gcpt_drug_ndc,Atropine Sulfate ,RxNorm/1223,914335,atropine
gcpt_drug_ndc,PROPOFOL ,RxNorm/8782,753626,propofol
gcpt_drug_ndc,Metoprolol Tartrate 100 mg,RxNorm/866411,40167199,metoprolol tartrate 100 MG
gcpt_drug_ndc,Magnesium Sulfate ,RxNorm/6585,19093848,magnesium sulfate
gcpt_drug_ndc,Linezolid 600MG PM BAG,RxNorm/331505,19087402,linezolid 600 MG
gcpt_drug_ndc,bicalutamide 50 mg Tab,RxNorm/199123,1344403,bicalutamide 50 MG Oral Tablet
gcpt_drug_ndc,Lidocaine 2% ,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Bacitracin Ointment 15g Tube,RxNorm/370982,40014637,bacitracin Topical Ointment
gcpt_drug_ndc,Prochlorperazine ,RxNorm/8704,752061,prochlorperazine
gcpt_drug_ndc,OxycoDONE (Immediate Release) ,RxNorm/7804,1124957,oxycodone
gcpt_drug_ndc,Naltrexone 1.75 mg,RxNorm/7243,1714319,naltrexone
gcpt_drug_ndc,Sodium Citrate 4% 3mL Syringe,RxNorm/9853,19136048,sodium
gcpt_drug_ndc,Sodium CITRATE 4% 3mL Syringe,RxNorm/9853,19136048,sodium
gcpt_drug_ndc,Propofol (Generic) 1000mg/100ml Vial,RxNorm/345859,753630,propofol 10 MG/ML
gcpt_drug_ndc,Mycophenolate Mofetil 500MG VIAL,RxNorm/316317,19004036,mycophenolate mofetil 500 MG
gcpt_drug_ndc,Tobramycin Fortified Ophth. 15mg/ml bottle,RxNorm/10627,902722,tobramycin
gcpt_drug_ndc,Melatonin 3mg tab,RxNorm/329012,19083332,melatonin 3 MG
gcpt_drug_ndc,tacrolimus 0.5 mg capsules,RxNorm/313190,19079712,tacrolimus 0.5 MG Oral Capsule
gcpt_drug_ndc,alfuzosin ER 10 mg 24 hr Tab,RxNorm/861131,40164023,alfuzosin hydrochloride 10 MG
gcpt_drug_ndc,Temozolomide 165 mg Cap,RxNorm/37776,1341149,temozolomide
gcpt_drug_ndc,Enalaprilat 1.25MG/ML VL,RxNorm/315855,1342025,enalaprilat 1.25 MG/ML
gcpt_drug_ndc,Isradipine 5mg ,RxNorm/316112,1326083,isradipine 5 MG
gcpt_drug_ndc,Esmolol ,RxNorm/49737,19063575,esmolol
gcpt_drug_ndc,Diphenhydramine HCl 2% 2% Cream,RxNorm/377689,40033987,diphenhydramine Topical Cream
gcpt_drug_ndc,Levalbuterol (Xopenex) 1.25mg/3ml,RxNorm/237159,1192218,levalbuterol
gcpt_drug_ndc,Isradipine 5 mg,RxNorm/316112,1326083,isradipine 5 MG
gcpt_drug_ndc,Alfuzosin 10 mg,RxNorm/861131,40164023,alfuzosin hydrochloride 10 MG
gcpt_drug_ndc,rivastigmine 6mg cap,RxNorm/331511,733568,rivastigmine 6 MG
gcpt_drug_ndc,Ritonavir study med 100mg,RxNorm/317488,1748959,ritonavir 100 MG
gcpt_drug_ndc,Ranolazine 500 mg Tablet,RxNorm/616490,19123444,ranolazine 500 MG
gcpt_drug_ndc,Gentamicin ophth oint 0.3% 0.3%,RxNorm/310466,19077580,gentamicin 0.003 MG/MG Ophthalmic Ointment
gcpt_drug_ndc,Bosentan 125mg,RxNorm/351035,19098071,bosentan 125 MG
gcpt_drug_ndc,Mesalamine Desensitization 5 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Potassium Chloride 2mEq/ml-10ml,RxNorm/333186,19049574,potassium chloride 0.2 MEQ/ML
gcpt_drug_ndc,ERYTHROMYCIN 0.5% OPHTH OINT ,RxNorm/310149,19076953,erythromycin 0.005 MG/MG Ophthalmic Ointment
gcpt_drug_ndc,OxycoDONE ,RxNorm/7804,1124957,oxycodone
gcpt_drug_ndc,colesevelam 625,RxNorm/866909,40167019,colesevelam hydrochloride 625 MG
gcpt_drug_ndc,Mupirocin Nasal Ointment 2% 2%,RxNorm/372971,40062277,mupirocin Nasal Ointment
gcpt_drug_ndc,Morphine Sulfate 100mg/100ml Premix,RxNorm/892476,40169882,morphine sulfate 1 MG/ML
gcpt_drug_ndc,Bupivacaine 0.1% 250 mL Yellow Med Cassette,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,Epinephrine Kit ,RxNorm/3992,1343916,epinephrine
gcpt_drug_ndc,Enema Disposable 1,RxNorm/371944,40036796,docusate Enema
gcpt_drug_ndc,cefadroxil 500 mg,RxNorm/315593,1769599,cefadroxil 500 MG
gcpt_drug_ndc,Calcium Gluconate ,RxNorm/1908,19037038,calcium gluconate
gcpt_drug_ndc,HydrALAZINE ,RxNorm/5470,1373928,hydralazine
gcpt_drug_ndc,Acidophilus 175mg,RxNorm/6205,987153,Lactobacillus acidophilus
gcpt_drug_ndc,MIDAZOLAM ,RxNorm/6960,708298,midazolam
gcpt_drug_ndc,Sodium Chloride  Syringe,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,norethindrone acetate 5 mg Tab,RxNorm/1000404,40224821,norethindrone acetate 5 MG
gcpt_drug_ndc,Miconazole  200mg/supp,RxNorm/6932,907879,miconazole
gcpt_drug_ndc,Prednisone 5MG /ML ORAL CONCENTRATE,RxNorm/8640,1551099,prednisone
gcpt_drug_ndc,PHENYLEPHRINE HCL ,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,Potassium Chloride 20mEq/50ml Premix,RxNorm/8588,19049024,potassium
gcpt_drug_ndc,Acetic Acid 0.04%,RxNorm/168,929549,acetic acid
gcpt_drug_ndc,fenofibrate 200mg,RxNorm/379814,1551865,fenofibrate 200 MG
gcpt_drug_ndc,Levalbuterol HCl 1.25 mg,RxNorm/237159,1192218,levalbuterol
gcpt_drug_ndc,Imatinib 400MG/20ML,RxNorm/282388,1304107,imatinib
gcpt_drug_ndc,Benzoyl Peroxide 5% wash,RxNorm/1418,918172,benzoyl peroxide
gcpt_drug_ndc,Glucosamine Chondroitin SMConc tablet,RxNorm/619128,40131393,chondroitin sulfates / glucosamine Oral Tablet
gcpt_drug_ndc,Risedronate Sodium 35MG tAB,RxNorm/905024,40174494,risedronate sodium 35 MG Oral Tablet
gcpt_drug_ndc,Bumetanide 1 Syringe,RxNorm/1808,932745,bumetanide
gcpt_drug_ndc,Flecainide Acetate 150mg TAB,RxNorm/886670,40169049,flecainide acetate 150 MG
gcpt_drug_ndc,Everolimus 5 mg Tab,RxNorm/845515,19135083,everolimus 5 MG Oral Tablet
gcpt_drug_ndc,Cefazolin 1g Froz.Bag,RxNorm/1665048,46287336,cefazolin 1000 MG
gcpt_drug_ndc,Felodipine 5m,RxNorm/317371,1353817,felodipine 5 MG
gcpt_drug_ndc,Potassium Chloride Replacement (Oncology) 20mEq Tablet,RxNorm/198116,19049106,potassium chloride 20 MEQ Extended Release Oral Tablet
gcpt_drug_ndc,"Epoetin Alfa 10,000 UNIT VIAL",RxNorm/315858,1301175,epoetin alfa 10000 UNT/ML
gcpt_drug_ndc,TACROLIMUS 0.5MG ,RxNorm/330404,19085134,tacrolimus 0.5 MG
gcpt_drug_ndc,Etomidate ,RxNorm/4177,19050488,etomidate
gcpt_drug_ndc,Acetaminophen (Rectal) ,RxNorm/161,1125315,acetaminophen
gcpt_drug_ndc,Liothyronine 10 mcg/ml,RxNorm/10814,1505346,liothyronine
gcpt_drug_ndc,Varenicline 1 mg Tab,RxNorm/636676,780446,varenicline 1 MG Oral Tablet
gcpt_drug_ndc,Propofol Diprivan 200mg,RxNorm/8782,753626,propofol
gcpt_drug_ndc,Ranolazine 250 mg Tablet,RxNorm/35829,1337107,ranolazine
gcpt_drug_ndc,Candesartan Cilexetil 4mg Tab,RxNorm/540781,19113470,candesartan cilexetil 4 MG
gcpt_drug_ndc,Octreotide Acetate ,RxNorm/7617,1522957,octreotide
gcpt_drug_ndc,Calcium Gluconate 1g/10mL Vial,RxNorm/315546,19037093,calcium gluconate 100 MG/ML
gcpt_drug_ndc,Pimecrolimus 1 % Topical Cream,RxNorm/562805,40119606,pimecrolimus Topical Cream
gcpt_drug_ndc,CycloSPORINE Modified (Eon Labs) 25mg,RxNorm/835893,19010558,"cyclosporine, modified 25 MG"
gcpt_drug_ndc,Levothyroxine 37.5 mcg,RxNorm/10582,1501700,levothyroxine
gcpt_drug_ndc,Octreotide Acetate 100mcg/mL-1mL,RxNorm/7617,1522957,octreotide
gcpt_drug_ndc,Meropenem 1000mg Vial,RxNorm/1722938,35606005,meropenem 1000 MG
gcpt_drug_ndc,Teriparatide 20 mcg,RxNorm/32915,1521987,teriparatide
gcpt_drug_ndc,warfarin 10 mg Tab,RxNorm/855296,40163518,warfarin sodium 10 MG Oral Tablet
gcpt_drug_ndc,sevelamer carbonate 2.4 gram Oral Powder Packet,RxNorm/861370,40166055,sevelamer carbonate 2400 MG Powder for Oral Suspension
gcpt_drug_ndc,bimatoprost 0.01 % Eye Drops,RxNorm/1009338,40226428,bimatoprost 0.1 MG/ML
gcpt_drug_ndc,Nitroglycerin Ointment  2% ,RxNorm/242946,1361859,nitroglycerin 0.02 MG/MG Topical Ointment
gcpt_drug_ndc,sodium citrate 3mL Syringe,RxNorm/56466,977968,sodium citrate
gcpt_drug_ndc,leflunomide 10mg,RxNorm/316133,1101925,leflunomide 10 MG
gcpt_drug_ndc,Bupivacaine 0.1% ,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,cefadroxil 500 mg Cap,RxNorm/309049,19074847,cefadroxil 500 MG Oral Capsule
gcpt_drug_ndc,Diazepam ,RxNorm/3322,723013,diazepam
gcpt_drug_ndc,NITROPRUSSIDE ,RxNorm/7476,19020994,nitroprusside
gcpt_drug_ndc,Mannitol 20% ,RxNorm/316226,994123,mannitol 200 MG/ML
gcpt_drug_ndc,Nafcillin Sodium 2g,RxNorm/1721459,35605337,nafcillin 2000 MG
gcpt_drug_ndc,Potassium Chloride 40meq/20ml,RxNorm/904253,40175445,potassium chloride 0.4 MEQ
gcpt_drug_ndc,clindamycin lotion,RxNorm/377650,40030890,clindamycin Topical Lotion
gcpt_drug_ndc,Eptifibatide 75MG PREMIX BOTTLE,RxNorm/75635,1322199,eptifibatide
gcpt_drug_ndc,Medium Chain Triglycerides 30 mL bottle,RxNorm/1310578,42899398,medium chain triglycerides
gcpt_drug_ndc,Prednisone 5MG/ML ORAL SOLUTION,RxNorm/205301,19028933,prednisone 5 MG/ML Oral Solution
gcpt_drug_ndc,Mesalamine Desensitization 50 mg / 50 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Adenosine (Diagnostic) 6MG/2ML,RxNorm/296,1309204,adenosine
gcpt_drug_ndc,Ranolazine 500mg,RxNorm/616490,19123444,ranolazine 500 MG
gcpt_drug_ndc,magnesium oxide-Mg AA chelate 133mg,RxNorm/602857,19122456,magnesium amino acid chelate 133 MG
gcpt_drug_ndc,Melatonin 3,RxNorm/329012,19083332,melatonin 3 MG
gcpt_drug_ndc,Vancomycin HCl 500mg Vial,RxNorm/1807515,40221357,vancomycin 500 MG
gcpt_drug_ndc,Dronedarone 400 mg Tablet,RxNorm/854856,40163617,dronedarone 400 MG Oral Tablet
gcpt_drug_ndc,Melatonin 1mg/tab,RxNorm/332182,1301233,melatonin 1 MG
gcpt_drug_ndc,HYDROmorphone ,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,PHENYLEPHrine ,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,Buprenorphine HCl Buprenophrine HCl,RxNorm/1819,1133201,buprenorphine
gcpt_drug_ndc,Acetylcysteine 600 mg Cap,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,NAC 600,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,Clobazam Clobazam,RxNorm/21241,19050832,clobazam
gcpt_drug_ndc,Vagifem vagifem,RxNorm/4083,1548195,estradiol
gcpt_drug_ndc,Formoterol Fumarate 12 mcg Inhl CpDv,RxNorm/1246326,42708523,formoterol fumarate 0.012 MG Inhalation Powder
gcpt_drug_ndc,Sodium Chloride Syringe,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,Candesartan Cilexetil 16mg,RxNorm/577775,1351582,candesartan cilexetil 16 MG
gcpt_drug_ndc,Phenobarbital 15 mg Tab,RxNorm/316476,734850,phenobarbital 15 MG
gcpt_drug_ndc,Eplerenone 50 mg Oral Tab,RxNorm/351257,1309801,eplerenone 50 MG Oral Tablet
gcpt_drug_ndc,Fentanyl Citrate 500mcg/10mL Amp,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Isradipine 5 mg ,RxNorm/316112,1326083,isradipine 5 MG
gcpt_drug_ndc,zidovudine 50mg/5ml,RxNorm/317538,1710656,zidovudine 10 MG/ML
gcpt_drug_ndc,Racepinephrine ,RxNorm/66887,1300153,racepinephrine
gcpt_drug_ndc,Tretinoin (Emollient) 0.04% gel,RxNorm/350661,19097797,tretinoin 0.0004 MG/MG
gcpt_drug_ndc,Ascorbic Acid 500 mg/mL Injection,RxNorm/315406,19080924,ascorbic acid 500 MG/ML
gcpt_drug_ndc,exemestane 25 mg Tab,RxNorm/310261,19077218,exemestane 25 MG Oral Tablet
gcpt_drug_ndc,Glucosamine Chondroitin MaxStr 1,RxNorm/619127,40131392,chondroitin sulfates / glucosamine Oral Capsule
gcpt_drug_ndc,sorafenib 200 mg Tab,RxNorm/597747,1363389,sorafenib 200 MG Oral Tablet
gcpt_drug_ndc,Albuterol 0.083% Neb Soln ,RxNorm/346188,1154501,albuterol 0.83 MG/ML
gcpt_drug_ndc,Bosentan 125 mg Tab,RxNorm/656659,1321641,bosentan 125 MG Oral Tablet
gcpt_drug_ndc,Pantoprazole Sodium 40mg Vial,RxNorm/330396,19085107,pantoprazole 40 MG
gcpt_drug_ndc,Leuprolide Acetate 7.5 mg,RxNorm/1115461,40240986,leuprolide acetate 7.5 MG/ML
gcpt_drug_ndc,Calcium Replacement (Oncology) ,RxNorm/1895,19018544,calcium
gcpt_drug_ndc,Gluco Sulfate NaCl-Chond Su Na tab,RxNorm/619128,40131393,chondroitin sulfates / glucosamine Oral Tablet
gcpt_drug_ndc,Water Water,RxNorm/11295,19010309,water
gcpt_drug_ndc,Aripiprazole 5 mg Tab,RxNorm/402131,19102213,aripiprazole 5 MG Oral Tablet
gcpt_drug_ndc,Mesalamine Desensitization 0.025 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Meperidine ,RxNorm/6754,1102527,meperidine
gcpt_drug_ndc,Phenylephrine HCl ,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,Aspirin (Rectal) ,RxNorm/1191,1112807,aspirin
gcpt_drug_ndc,Dextran  1 (Promit) 1,RxNorm/329684,1319182,dextran 70 1 MG/ML
gcpt_drug_ndc,Adefovir Dipivoxil 10mg,RxNorm/881340,40168219,adefovir dipivoxil 10 MG
gcpt_drug_ndc,Vancomycin fortified opthalmic 50mg/ml,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Lidocaine Viscous 2% 120ml Bottle,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Midazolam ,RxNorm/6960,708298,midazolam
gcpt_drug_ndc,melatonin 1 mg Tab,RxNorm/199425,1301156,melatonin 1 MG Oral Tablet
gcpt_drug_ndc,Vasopressin 20U/ML VIAL,RxNorm/316883,1507839,vasopressin (USP) 20 UNT/ML
gcpt_drug_ndc,Levalbuterol (Xopenex) 0.63 mg/3 mL,RxNorm/237159,1192218,levalbuterol
gcpt_drug_ndc,Heparin Sodium ,RxNorm/5224,1367571,heparin
gcpt_drug_ndc,Halobetasol Propionate 0.05%,RxNorm/884691,40168956,halobetasol propionate 0.0005 MG/MG
gcpt_drug_ndc,Nitroglycerin SL ,RxNorm/4917,1361711,nitroglycerin
gcpt_drug_ndc,sevelamer carbonate 2.4 gm,RxNorm/1812610,1718121,sevelamer carbonate 2400 MG
gcpt_drug_ndc,roflumilast 500 mcg tablet,RxNorm/1091839,40236899,roflumilast 0.5 MG Oral Tablet
gcpt_drug_ndc,Ribavirin *NF* 1 gm Vial,RxNorm/9344,1762711,ribavirin
gcpt_drug_ndc,Levothyroxine Sodium 50 mcg,RxNorm/10582,1501700,levothyroxine
gcpt_drug_ndc,halobetasol propionate 0.05 % Topical Cream,RxNorm/41208,949759,halobetasol
gcpt_drug_ndc,Epinephrine ,RxNorm/3992,1343916,epinephrine
gcpt_drug_ndc,Fentanyl Citrate Dummy Pkg for POE pump and PHA SS ordering,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Epoetin Alfa 4000U VIAL,RxNorm/317363,1301180,epoetin alfa 4000 UNT/ML
gcpt_drug_ndc,Warfarin 10 mg,RxNorm/855295,40163517,warfarin sodium 10 MG
gcpt_drug_ndc,Clobazam 10mg,RxNorm/331727,19050837,clobazam 10 MG
gcpt_drug_ndc,Amlodipine 5 mg,RxNorm/329528,1332450,amlodipine 5 MG
gcpt_drug_ndc,Aspirin ,RxNorm/1191,1112807,aspirin
gcpt_drug_ndc,Water 500ml,RxNorm/11295,19010309,water
gcpt_drug_ndc,Mesalamine Desensitization 0.5 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Phenylephrine HCl 1% Phenylephrine 1%,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,desvenlafaxine 100 mg,RxNorm/790262,19129663,desvenlafaxine 100 MG
gcpt_drug_ndc,Haloperidol ,RxNorm/5093,766529,haloperidol
gcpt_drug_ndc,melatonin 1,RxNorm/332182,1301233,melatonin 1 MG
gcpt_drug_ndc,Erlotinib 150 mg Tab,RxNorm/603206,19122519,erlotinib 150 MG Oral Tablet
gcpt_drug_ndc,Ipratropium bromide 1 SPRAY,RxNorm/7213,1112921,ipratropium
gcpt_drug_ndc,Posaconazole 40mg/mL Suspension,RxNorm/665019,19125036,posaconazole 40 MG/ML Oral Suspension
gcpt_drug_ndc,"Thrombin 10,000 units",RxNorm/10528,1300673,thrombin
gcpt_drug_ndc,Anti-Thymocyte Globulin (Rabbit) 25mg Vial,RxNorm/1011,19136207,"lymphocyte immune globulin, anti-thymocyte globulin"
gcpt_drug_ndc,Mesalamine Desensitization 2.5 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Albuterol Inhaler ,RxNorm/435,1154343,albuterol
gcpt_drug_ndc,Diflunisal 500mg,RxNorm/315811,1126165,diflunisal 500 MG
gcpt_drug_ndc,menthol (Icy Hot Patch) 5 %,RxNorm/6750,901656,menthol
gcpt_drug_ndc,Naltrexone 1.75 mg ,RxNorm/7243,1714319,naltrexone
gcpt_drug_ndc,Dronedarone 400 mg tablets,RxNorm/854856,40163617,dronedarone 400 MG Oral Tablet
gcpt_drug_ndc,Nitroprusside Sodium 25mg/ml-2ml,RxNorm/1666591,46287575,sodium nitroprusside 25 MG/ML
gcpt_drug_ndc,Midazolam HCl ,RxNorm/6960,708298,midazolam
gcpt_drug_ndc,Potassium Chloride 10 meq,RxNorm/316543,19049429,potassium chloride 10 MEQ
gcpt_drug_ndc,Nitroprusside Sodium ,RxNorm/7476,19020994,nitroprusside
gcpt_drug_ndc,Bupivacaine 0.1% 250 mL CADD Med Cassette,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,degarelix 120 mg syringe,RxNorm/1812344,1718073,degarelix 120 MG
gcpt_drug_ndc,Botulinum Toxin Type A 100 unit/vial,RxNorm/1726286,35604244,onabotulinumtoxinA 100 UNT
gcpt_drug_ndc,EPINEPHRINE ,RxNorm/3992,1343916,epinephrine
gcpt_drug_ndc,Potassium Phosphate 3mmol/ml-50ml,RxNorm/8588,19049024,potassium
gcpt_drug_ndc,ALBUTEROL ,RxNorm/435,1154343,albuterol
gcpt_drug_ndc,Mesalamine Desensitization 0.25 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Clobazam 10mg tab,RxNorm/199450,19021852,clobazam 10 MG Oral Tablet
gcpt_drug_ndc,Haloperidol 2 mg/ml,RxNorm/316028,19081395,haloperidol 2 MG/ML
gcpt_drug_ndc,HydrALAzine ,RxNorm/5470,1373928,hydralazine
gcpt_drug_ndc,Dornase Alfa 1 mg/mL Inhl Soln,RxNorm/310014,19076733,dornase alfa 1 MG/ML Inhalation Solution
gcpt_drug_ndc,saccharomyces boulardii 1 CAP,RxNorm/236782,991855,Saccharomyces boulardii
gcpt_drug_ndc,Candesartan 8mg,RxNorm/540788,19113474,candesartan cilexetil 8 MG
gcpt_drug_ndc,citrate 3mL Syringe,RxNorm/114200,19011034,citrate
gcpt_drug_ndc,Cefuroxime 500mg Tablet,RxNorm/309098,19075002,cefuroxime 500 MG Oral Tablet
gcpt_drug_ndc,Epinephrine 1MG/ML AMP,RxNorm/328316,1344056,epinephrine 1 MG/ML
gcpt_drug_ndc,Econazole 1% Cream 30GM,RxNorm/857366,40162381,econazole nitrate 10 MG/ML Topical Cream
gcpt_drug_ndc,Topiramate 15mg sprinkle capsule,RxNorm/205316,19028939,topiramate 15 MG Oral Capsule
gcpt_drug_ndc,"Fluticasone 50 mcg/Actuation Nasal Spray, Susp",RxNorm/1797907,36250141,fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray
gcpt_drug_ndc,darifenacin SR 7.5 mg 24 hr Tab,RxNorm/485423,916234,24 HR darifenacin 7.5 MG Extended Release Oral Tablet
gcpt_drug_ndc,acetylcysteine 600 mg Cap,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,Dronedarone 400 mg Tab,RxNorm/854856,40163617,dronedarone 400 MG Oral Tablet
